year,category,nominationId,nomineeNames,nomineeIds,nominatorNames,nominatorIds,showUrl,listUrl
1975,physics,25642,Ernest David Courant | Milton Stanley Livingston,13160 | 13161,Kent Melville Terwilliger,20007,https://www.nobelprize.org/nomination/archive/show.php?id=25642&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1975
1975,physics,25641,Ernest David Courant | Milton Stanley Livingston,13160 | 13161,Kjell Johnsen,18162,https://www.nobelprize.org/nomination/archive/show.php?id=25641&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1975
1975,physics,25395,Albert Victor Crewe | Erwin Wilhelm Müller,15791 | 6562,Gottfried Landwehr,20009,https://www.nobelprize.org/nomination/archive/show.php?id=25395&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1975
1975,physics,25396,James Watson Cronin | Val Logsdon Fitch,14233 | 14232,Werner Sandhas,20011,https://www.nobelprize.org/nomination/archive/show.php?id=25396&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1975
1975,physics,25397,Marian Danysz | Jerzy Pniewski,10755 | 10758,Leonard Sosnowski,10759,https://www.nobelprize.org/nomination/archive/show.php?id=25397&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1975
1975,physics,25398,Alexander Sergeevich Davidov | Serge Nikitine,19823 | 13148,Hans Christoph Wolf,20016,https://www.nobelprize.org/nomination/archive/show.php?id=25398&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1975
1975,physics,25399,Robert Henry Dicke | John Archibald Wheeler,10761 | 10765,John Maxwell Irvine,20018,https://www.nobelprize.org/nomination/archive/show.php?id=25399&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1975
1975,physics,25400,Ugo Fano | Friedrich Hund,16610 | 4375,Joachim Kessler,20021,https://www.nobelprize.org/nomination/archive/show.php?id=25400&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1975
1975,physics,25401,Jacques Friedel | Nevill Francis Mott,14242 | 6467,Pierre Aigrain,20023,https://www.nobelprize.org/nomination/archive/show.php?id=25401&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1975
1975,physics,25402,Vitaly Lazarevich Ginzburg | Arno Allan Penzias,16350 | 15494,Vladimir Vanysek,16044,https://www.nobelprize.org/nomination/archive/show.php?id=25402&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1975
1975,physics,25644,Cornelis Jacobus Gorter | John Hasbrouck Van Vleck,3559 | 9551,Jan Volger,20029,https://www.nobelprize.org/nomination/archive/show.php?id=25644&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1975
1975,physics,25643,Cornelis Jacobus Gorter | John Hasbrouck Van Vleck,3559 | 9551,Hendrik Brugt Gerhard Casimir,15448,https://www.nobelprize.org/nomination/archive/show.php?id=25643&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1975
1975,physics,25404,Samuel Abraham Goudsmit | George Eugene Uhlenbeck,3575 | 9429,Horace Richard Crane,10526,https://www.nobelprize.org/nomination/archive/show.php?id=25404&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1975
1975,physics,25405,Stephen William Hawking | Martin Schwarzschild,20032 | 20034,Rolf Ebert,20033,https://www.nobelprize.org/nomination/archive/show.php?id=25405&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1975
1975,physics,25406,Ernst Pascual Jordan | Oskar Benjamin Klein,18380 | 4889,Stig Hjalmars,18381,https://www.nobelprize.org/nomination/archive/show.php?id=25406&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1975
1975,physics,25407,Harmut Kallmann | Gerard Kitchen O´Neill,20036 | 20038,Robert Hofstadter,10875,https://www.nobelprize.org/nomination/archive/show.php?id=25407&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1975
1975,physics,25409,Bernd Theodor Matthias | Frederick Reines,13350 | 10796,Willard Frank Libby,5458,https://www.nobelprize.org/nomination/archive/show.php?id=25409&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1975
1975,physics,25410,Nevill Francis Mott | John Clark Slater,6467 | 8589,Ekkehart Kröner,20043,https://www.nobelprize.org/nomination/archive/show.php?id=25410&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1975
1975,physics,25411,Ilya Romanovich Prigogine | Kai Manne Börje Siegbahn,10583 | 15795,N.N.,,https://www.nobelprize.org/nomination/archive/show.php?id=25411&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1975
1975,physics,25413,Abdus Salam | Steven Weinberg,10876 | 16543,Giuseppe Paolo Stanislao Occhialini,6816,https://www.nobelprize.org/nomination/archive/show.php?id=25413&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1975
1975,physics,25415,Alexei Alexeyevich Abrikosov | Ernst Carl Gerlach Stückelberg | Kenneth Geddes Wilson,15475 | 20053 | 20096,Charles Paul Enz,15991,https://www.nobelprize.org/nomination/archive/show.php?id=25415&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1975
1975,physics,25416,John Frank Allen | Cornelis Jacobus Gorter | Pyotr Leonidovich Kapitsa,16302 | 3559 | 4706,John Bardeen,10541,https://www.nobelprize.org/nomination/archive/show.php?id=25416&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1975
1975,physics,25417,Nikolai Nikolaevic Bogoljubov | Ludvig Dmitrievich Faddeev | Ernst Carl Gerlach Stückelberg,10921 | 20058 | 20053,Moshé Flato,15784,https://www.nobelprize.org/nomination/archive/show.php?id=25417&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1975
1975,physics,25648,Aage Niels Bohr | Ben Roy Mottelson | James Rainwater,11404 | 11405 | 18356,Léon Charles Prudent van Hove,10931,https://www.nobelprize.org/nomination/archive/show.php?id=25648&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1975
1975,physics,25647,Aage Niels Bohr | Ben Roy Mottelson | James Rainwater,11404 | 11405 | 18356,Willibald Jentschke,11010,https://www.nobelprize.org/nomination/archive/show.php?id=25647&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1975
1975,physics,25646,Aage Niels Bohr | Ben Roy Mottelson | James Rainwater,11404 | 11405 | 18356,Bruno Ferretti,10576,https://www.nobelprize.org/nomination/archive/show.php?id=25646&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1975
1975,physics,25419,Aage Niels Bohr | Ben Roy Mottelson | John Archibald Wheeler,11404 | 11405 | 10765,Glenn Theodore Seaborg,8323,https://www.nobelprize.org/nomination/archive/show.php?id=25419&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1975
1975,physics,25420,Gregory Breit | Rudolf Ernst Peierls | John Clark Slater,1318 | 13272 | 8589,Victor Frederick Weisskopf,10067,https://www.nobelprize.org/nomination/archive/show.php?id=25420&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1975
1975,physics,25421,Bertram Neville Brockhouse | Clifford Glenwood Shull | Ernest Omar Wollan,14181 | 20067 | 10768,Heinz Maier-Leibnitz,14203,https://www.nobelprize.org/nomination/archive/show.php?id=25421&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1975
1975,physics,25422,Philip George Burke Burke | Ugo Fano | George Schulz,20069 | 16610 | 14551,William Lichten,20070,https://www.nobelprize.org/nomination/archive/show.php?id=25422&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1975
1975,physics,25423,Hendrik Brugt Gerhard Casimir | Paul Glansdorff | Ilya Romanovich Prigogine,15448 | 15464 | 10583,Heinrich Gaus,20073,https://www.nobelprize.org/nomination/archive/show.php?id=25423&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1975
1975,physics,25424,Raimond Bernard René Castaing | André Guinier | Peter Bernhard Hirsch,14426 | 16306 | 16496,Samuel Gottlieb Steinemann,20074,https://www.nobelprize.org/nomination/archive/show.php?id=25424&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1975
1975,physics,25425,Ernest David Courant | Horace Richard Crane | Milton Stanley Livingston,13160 | 10526 | 13161,Lawrence William Jones,20077,https://www.nobelprize.org/nomination/archive/show.php?id=25425&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1975
1975,physics,25426,Hans-Peter Dürr | Abdus Salam | Steven Weinberg,14563 | 10876 | 16543,Werner Karl Heisenberg,4018,https://www.nobelprize.org/nomination/archive/show.php?id=25426&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1975
1975,physics,25650,Robert Louis Fleischer | Paul Buford Price | Robert Mowbray Walker,20080 | 16031 | 16032,George Porter,10654,https://www.nobelprize.org/nomination/archive/show.php?id=25650&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1975
1975,physics,25649,Robert Louis Fleischer | Paul Buford Price | Robert Mowbray Walker,20080 | 16031 | 16032,Ivar Giaever,14755,https://www.nobelprize.org/nomination/archive/show.php?id=25649&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1975
1975,physics,25428,Cornelis Jacobus Gorter | Ivar Waller | Evgenij Konstantinovitj Zavoiskij,3559 | 10770 | 20087,Sergei Vasilyevich Vonsovskij,15503,https://www.nobelprize.org/nomination/archive/show.php?id=25428&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1975
1975,physics,25430,John Battiscombe Gunn | William Thornton Read | Brian Kidd Ridley,15389 | 20093 | 20091,Manfred Pilkuhn,20092,https://www.nobelprize.org/nomination/archive/show.php?id=25430&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1975
1975,physics,25431,Leo Philip Kadanoff | Steven Weinberg | Kenneth Geddes Wilson,18383 | 16543 | 20096,N.N.,,https://www.nobelprize.org/nomination/archive/show.php?id=25431&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1975
1975,physics,25433,Olli Viktor Lounasmaa | Robert Richardson | John Charles Wheatley,14479 | 20102 | 15453,Pentti Jaakko Tuomikoski,13126,https://www.nobelprize.org/nomination/archive/show.php?id=25433&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1975
1975,physics,25434,Robert Eugene Marshak | Abdus Salam | Ennackal Chandy George Sudarshan,13840 | 10876 | 18395,Jan Simon Nilsson,20104,https://www.nobelprize.org/nomination/archive/show.php?id=25434&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1975
1975,physics,25435,Yoichiro Nambu | Abdus Salam | Kurt Symanzik,14565 | 10876 | 16603,Hagen Kleinert,20105,https://www.nobelprize.org/nomination/archive/show.php?id=25435&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1975
1975,physics,25436,Bruno Pontecorvo | Frederick Reines | Melvin Schwartz,14487 | 10796 | 13180,Simon Pasternack,20108,https://www.nobelprize.org/nomination/archive/show.php?id=25436&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1975
1975,physics,25438,Abdus Salam | Steven Weinberg | Chien-Shiung Wu,10876 | 16543 | 10859,Hans Albrecht Bethe,971,https://www.nobelprize.org/nomination/archive/show.php?id=25438&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1975
1975,physics,25440,William Alfred Fowler | Leon Max Lederman | Frederick Reines | Melvin Schwartz,10700 | 10957 | 10796 | 13180,Luis Walter Alvarez,395,https://www.nobelprize.org/nomination/archive/show.php?id=25440&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=1&year=1975
1975,peace,24495,Harald Edelstam,18667,John Takman,18668,https://www.nobelprize.org/nomination/archive/show.php?id=24495&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1975
1975,peace,24496,Luis Echeverria Alvarez,17289,Arturo Muñoz Ledo,18669,https://www.nobelprize.org/nomination/archive/show.php?id=24496&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1975
1975,peace,24497,Daniel Posin,17258,Urban Whitaker,17259,https://www.nobelprize.org/nomination/archive/show.php?id=24497&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1975
1975,peace,24498,World Organization of the Scout Movement (WOSM) | World Association of Girl Guides and Girl Scouts,11449 | 18671,George Thomson,18672,https://www.nobelprize.org/nomination/archive/show.php?id=24498&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1975
1975,peace,24499,Romesh Chandra,18673,Harsh Deo Malaviya,18674,https://www.nobelprize.org/nomination/archive/show.php?id=24499&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1975
1975,peace,24500,Elie Wiesel,15735,Alice Eckardt,18675,https://www.nobelprize.org/nomination/archive/show.php?id=24500&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1975
1975,peace,24501,Elie Wiesel,15735,George Stanley McGovern,17226,https://www.nobelprize.org/nomination/archive/show.php?id=24501&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1975
1975,peace,24502,Elie Wiesel,15735,John Roth,18676,https://www.nobelprize.org/nomination/archive/show.php?id=24502&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1975
1975,peace,24503,Hélder Câmara,15822,Douglas Roche,18677,https://www.nobelprize.org/nomination/archive/show.php?id=24503&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1975
1975,peace,24504,Arvid Pardo,18678,Giorgio Nebbia,18679,https://www.nobelprize.org/nomination/archive/show.php?id=24504&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1975
1975,peace,24505,Isaac Lewin,15850,I Abramowicz,18680,https://www.nobelprize.org/nomination/archive/show.php?id=24505&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1975
1975,peace,24506,The International League of Associations for the Mentally Handicapped,17141,Maurice Schumann,11558,https://www.nobelprize.org/nomination/archive/show.php?id=24506&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1975
1975,peace,24507,Elie Wiesel,15735,Louis Lionel Kaplan,16840,https://www.nobelprize.org/nomination/archive/show.php?id=24507&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1975
1975,peace,24508,World Organization of the Scout Movement (WOSM) | World Association of Girl Guides and Girl Scouts,11449 | 18671,M Nasin,18682,https://www.nobelprize.org/nomination/archive/show.php?id=24508&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1975
1975,peace,24509,World Organization of the Scout Movement (WOSM) | World Association of Girl Guides and Girl Scouts,11449 | 18671,Emile Luke,17185,https://www.nobelprize.org/nomination/archive/show.php?id=24509&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1975
1975,peace,24510,The International League of Associations for the Mentally Handicapped,17141,Jean Marcel Jeannevey,18683,https://www.nobelprize.org/nomination/archive/show.php?id=24510&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1975
1975,peace,24511,Elie Wiesel,15735,John Stoessinger,18684,https://www.nobelprize.org/nomination/archive/show.php?id=24511&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1975
1975,peace,24512,The International League of Associations for the Mentally Handicapped,17141,5 members of the Israeli parliament,18685,https://www.nobelprize.org/nomination/archive/show.php?id=24512&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1975
1975,peace,24513,Harald Edelstam,18667,Howard Parsons,18686,https://www.nobelprize.org/nomination/archive/show.php?id=24513&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1975
1975,peace,24514,The International League of Associations for the Mentally Handicapped,17141,Thomas Desmond Williams,18687,https://www.nobelprize.org/nomination/archive/show.php?id=24514&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1975
1975,peace,24515,Lluis-María Xirinacs,18688,Several professors,18689,https://www.nobelprize.org/nomination/archive/show.php?id=24515&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1975
